Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Drug_condition_and_replicate,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SAMPLE_TYPE,SRA Study,STRAIN,Subsample,Time_point_(passage)
SRR10554320,WCS,50,25648100,PRJNA592371,SAMN13423557,"Microbe\, viral or environmental",5896646,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Low CMP r1,SRX7236298,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-A1_passage-44_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-A1_passage-44_subsample-3,Culture,SRP233631,K-12 MG1655,3,44
SRR10554321,WCS,50,33975450,PRJNA592371,SAMN13423530,"Microbe\, viral or environmental",11598014,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",Low CMP r1,SRX7236297,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-A1_passage-08_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-A1_passage-08_subsample-4,Culture,SRP233631,K-12 MG1655,4,8
SRR10554322,WCS,50,27775450,PRJNA592371,SAMN13423826,"Microbe\, viral or environmental",7042237,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236296,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-58_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-58_subsample-4,Culture,SRP233631,K-12 MG1655,4,58
SRR10554323,WCS,50,28191850,PRJNA592371,SAMN13423825,"Microbe\, viral or environmental",7045063,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236295,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-58_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-58_subsample-3,Culture,SRP233631,K-12 MG1655,3,58
SRR10554324,WCS,50,27772250,PRJNA592371,SAMN13423824,"Microbe\, viral or environmental",6582916,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236294,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-58_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-58_subsample-2,Culture,SRP233631,K-12 MG1655,2,58
SRR10554325,WCS,50,27624050,PRJNA592371,SAMN13423823,"Microbe\, viral or environmental",7059902,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236293,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-58_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-58_subsample-1,Culture,SRP233631,K-12 MG1655,1,58
SRR10554326,WCS,50,32495900,PRJNA592371,SAMN13423822,"Microbe\, viral or environmental",8693834,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236292,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-54_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-54_subsample-4,Culture,SRP233631,K-12 MG1655,4,54
SRR10554327,WCS,50,33097450,PRJNA592371,SAMN13423821,"Microbe\, viral or environmental",8697184,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236291,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-54_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-54_subsample-3,Culture,SRP233631,K-12 MG1655,3,54
SRR10554328,WCS,50,32572400,PRJNA592371,SAMN13423820,"Microbe\, viral or environmental",8159835,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236290,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-54_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-54_subsample-2,Culture,SRP233631,K-12 MG1655,2,54
SRR10554329,WCS,50,32297650,PRJNA592371,SAMN13423819,"Microbe\, viral or environmental",8705558,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236289,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-54_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-54_subsample-1,Culture,SRP233631,K-12 MG1655,1,54
SRR10554330,WCS,50,27200200,PRJNA592371,SAMN13423818,"Microbe\, viral or environmental",6401940,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236288,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-52_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-52_subsample-4,Culture,SRP233631,K-12 MG1655,4,52
SRR10554331,WCS,50,27676350,PRJNA592371,SAMN13423817,"Microbe\, viral or environmental",6437741,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236287,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-52_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-52_subsample-3,Culture,SRP233631,K-12 MG1655,3,52
SRR10554332,WCS,50,25363100,PRJNA592371,SAMN13423556,"Microbe\, viral or environmental",5506605,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",Low CMP r1,SRX7236286,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-A1_passage-44_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-A1_passage-44_subsample-2,Culture,SRP233631,K-12 MG1655,2,44
SRR10554333,WCS,50,27192850,PRJNA592371,SAMN13423816,"Microbe\, viral or environmental",5958368,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236285,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-52_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-52_subsample-2,Culture,SRP233631,K-12 MG1655,2,52
SRR10554334,WCS,50,27054350,PRJNA592371,SAMN13423815,"Microbe\, viral or environmental",6455622,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236284,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-52_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-52_subsample-1,Culture,SRP233631,K-12 MG1655,1,52
SRR10554335,WCS,50,32112350,PRJNA592371,SAMN13423814,"Microbe\, viral or environmental",7829819,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236283,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-48_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-48_subsample-4,Culture,SRP233631,K-12 MG1655,4,48
SRR10554336,WCS,50,32489650,PRJNA592371,SAMN13423813,"Microbe\, viral or environmental",7796756,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236282,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-48_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-48_subsample-3,Culture,SRP233631,K-12 MG1655,3,48
SRR10554337,WCS,50,32136100,PRJNA592371,SAMN13423812,"Microbe\, viral or environmental",7296366,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236281,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-48_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-48_subsample-2,Culture,SRP233631,K-12 MG1655,2,48
SRR10554338,WCS,50,31830900,PRJNA592371,SAMN13423811,"Microbe\, viral or environmental",7837491,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236280,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-48_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-48_subsample-1,Culture,SRP233631,K-12 MG1655,1,48
SRR10554339,WCS,50,27458150,PRJNA592371,SAMN13423810,"Microbe\, viral or environmental",4669957,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236279,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-44_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-44_subsample-4,Culture,SRP233631,K-12 MG1655,4,44
SRR10554340,WCS,50,27775750,PRJNA592371,SAMN13423809,"Microbe\, viral or environmental",4603437,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236278,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-44_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-44_subsample-3,Culture,SRP233631,K-12 MG1655,3,44
SRR10554341,WCS,50,27497100,PRJNA592371,SAMN13423808,"Microbe\, viral or environmental",4197480,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236277,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-44_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-44_subsample-2,Culture,SRP233631,K-12 MG1655,2,44
SRR10554342,WCS,50,27052800,PRJNA592371,SAMN13423807,"Microbe\, viral or environmental",4659973,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236276,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-44_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-44_subsample-1,Culture,SRP233631,K-12 MG1655,1,44
SRR10554343,WCS,50,24948150,PRJNA592371,SAMN13423555,"Microbe\, viral or environmental",5880625,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",Low CMP r1,SRX7236275,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-A1_passage-44_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-A1_passage-44_subsample-1,Culture,SRP233631,K-12 MG1655,1,44
SRR10554344,WCS,50,26538250,PRJNA592371,SAMN13423806,"Microbe\, viral or environmental",5646436,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236274,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-40_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-40_subsample-4,Culture,SRP233631,K-12 MG1655,4,40
SRR10554345,WCS,50,27190200,PRJNA592371,SAMN13423805,"Microbe\, viral or environmental",5651121,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236273,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-40_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-40_subsample-3,Culture,SRP233631,K-12 MG1655,3,40
SRR10554346,WCS,50,26454100,PRJNA592371,SAMN13423804,"Microbe\, viral or environmental",5181317,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236272,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-40_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-40_subsample-2,Culture,SRP233631,K-12 MG1655,2,40
SRR10554347,WCS,50,26703950,PRJNA592371,SAMN13423803,"Microbe\, viral or environmental",5707780,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236271,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-40_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-40_subsample-1,Culture,SRP233631,K-12 MG1655,1,40
SRR10554348,WCS,50,38119150,PRJNA592371,SAMN13423802,"Microbe\, viral or environmental",9194715,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236270,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-34_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-34_subsample-4,Culture,SRP233631,K-12 MG1655,4,34
SRR10554349,WCS,50,38348200,PRJNA592371,SAMN13423801,"Microbe\, viral or environmental",9129678,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236269,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-34_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-34_subsample-3,Culture,SRP233631,K-12 MG1655,3,34
SRR10554350,WCS,50,38303850,PRJNA592371,SAMN13423800,"Microbe\, viral or environmental",8507622,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236268,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-34_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-34_subsample-2,Culture,SRP233631,K-12 MG1655,2,34
SRR10554351,WCS,50,37653300,PRJNA592371,SAMN13423799,"Microbe\, viral or environmental",9237053,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236267,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-34_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-34_subsample-1,Culture,SRP233631,K-12 MG1655,1,34
SRR10554352,WCS,50,30641950,PRJNA592371,SAMN13423798,"Microbe\, viral or environmental",7414650,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236266,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-30_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-30_subsample-4,Culture,SRP233631,K-12 MG1655,4,30
SRR10554353,WCS,50,31051550,PRJNA592371,SAMN13423797,"Microbe\, viral or environmental",7393120,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236265,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-30_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-30_subsample-3,Culture,SRP233631,K-12 MG1655,3,30
SRR10554354,WCS,50,24574650,PRJNA592371,SAMN13423554,"Microbe\, viral or environmental",5176999,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Low CMP r1,SRX7236264,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-A1_passage-40_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-A1_passage-40_subsample-4,Culture,SRP233631,K-12 MG1655,4,40
SRR10554355,WCS,50,30645700,PRJNA592371,SAMN13423796,"Microbe\, viral or environmental",6907855,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236263,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-30_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-30_subsample-2,Culture,SRP233631,K-12 MG1655,2,30
SRR10554356,WCS,50,30241250,PRJNA592371,SAMN13423795,"Microbe\, viral or environmental",7378716,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236262,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-30_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-30_subsample-1,Culture,SRP233631,K-12 MG1655,1,30
SRR10554357,WCS,50,30261600,PRJNA592371,SAMN13423794,"Microbe\, viral or environmental",7811972,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236261,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-26_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-26_subsample-4,Culture,SRP233631,K-12 MG1655,4,26
SRR10554358,WCS,50,30745150,PRJNA592371,SAMN13423793,"Microbe\, viral or environmental",7806723,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236260,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-26_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-26_subsample-3,Culture,SRP233631,K-12 MG1655,3,26
SRR10554359,WCS,50,30441000,PRJNA592371,SAMN13423792,"Microbe\, viral or environmental",7351923,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236259,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-26_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-26_subsample-2,Culture,SRP233631,K-12 MG1655,2,26
SRR10554360,WCS,50,29811700,PRJNA592371,SAMN13423791,"Microbe\, viral or environmental",7744407,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236258,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-26_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-26_subsample-1,Culture,SRP233631,K-12 MG1655,1,26
SRR10554361,WCS,50,35429600,PRJNA592371,SAMN13423790,"Microbe\, viral or environmental",11358805,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236257,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-20_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-20_subsample-4,Culture,SRP233631,K-12 MG1655,4,20
SRR10554362,WCS,50,35968200,PRJNA592371,SAMN13423789,"Microbe\, viral or environmental",11400989,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236256,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-20_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-20_subsample-3,Culture,SRP233631,K-12 MG1655,3,20
SRR10554363,WCS,50,35476700,PRJNA592371,SAMN13423788,"Microbe\, viral or environmental",10831056,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236255,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-20_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-20_subsample-2,Culture,SRP233631,K-12 MG1655,2,20
SRR10554364,WCS,50,35095500,PRJNA592371,SAMN13423787,"Microbe\, viral or environmental",11324661,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236254,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-20_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-20_subsample-1,Culture,SRP233631,K-12 MG1655,1,20
SRR10554365,WCS,50,24723850,PRJNA592371,SAMN13423553,"Microbe\, viral or environmental",5103593,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Low CMP r1,SRX7236253,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-A1_passage-40_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-A1_passage-40_subsample-3,Culture,SRP233631,K-12 MG1655,3,40
SRR10554366,WCS,50,35691550,PRJNA592371,SAMN13423786,"Microbe\, viral or environmental",12271836,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236252,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-12_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-12_subsample-4,Culture,SRP233631,K-12 MG1655,4,12
SRR10554367,WCS,50,36209200,PRJNA592371,SAMN13423785,"Microbe\, viral or environmental",12323472,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236251,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-12_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-12_subsample-3,Culture,SRP233631,K-12 MG1655,3,12
SRR10554368,WCS,50,35700050,PRJNA592371,SAMN13423784,"Microbe\, viral or environmental",11753240,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236250,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-12_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-12_subsample-2,Culture,SRP233631,K-12 MG1655,2,12
SRR10554369,WCS,50,35161950,PRJNA592371,SAMN13423783,"Microbe\, viral or environmental",12158755,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236249,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-12_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-12_subsample-1,Culture,SRP233631,K-12 MG1655,1,12
SRR10554370,WCS,50,44767850,PRJNA592371,SAMN13423782,"Microbe\, viral or environmental",15674565,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236248,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-08_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-08_subsample-4,Culture,SRP233631,K-12 MG1655,4,8
SRR10554371,WCS,50,45299950,PRJNA592371,SAMN13423781,"Microbe\, viral or environmental",15685250,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low CMP r2,SRX7236247,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-08_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-08_subsample-3,Culture,SRP233631,K-12 MG1655,3,8
SRR10554372,WCS,50,44916200,PRJNA592371,SAMN13423780,"Microbe\, viral or environmental",15030937,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",Ultra-low CMP r2,SRX7236246,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B3_passage-08_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B3_passage-08_subsample-2,Culture,SRP233631,K-12 MG1655,2,8
